1726125105.001 -291.03219809661925 44.50960315400018 -10.441494061076137 0.0026836561759865274 -0.0058968884396115055 0.998798759044691 0.048570192783693726
1726125105.011 -291.03219809661925 44.50960315400018 -10.441494061076137 0.0026836561759865274 -0.0058968884396115055 0.998798759044691 0.048570192783693726
1726125105.021 -291.03219809661925 44.50960315400018 -10.441494061076137 0.0026836561759865274 -0.0058968884396115055 0.998798759044691 0.048570192783693726
1726125105.031 -291.03219809661925 44.50960315400018 -10.441494061076137 0.0026836561759865274 -0.0058968884396115055 0.998798759044691 0.048570192783693726
1726125105.041 -291.03219809661925 44.50960315400018 -10.441494061076137 0.0026836561759865274 -0.0058968884396115055 0.998798759044691 0.048570192783693726
1726125105.051 -291.03219809661925 44.50960315400018 -10.441494061076137 0.0026836561759865274 -0.0058968884396115055 0.998798759044691 0.048570192783693726
1726125105.061 -291.03219809661925 44.50960315400018 -10.441494061076137 0.0026836561759865274 -0.0058968884396115055 0.998798759044691 0.048570192783693726
1726125105.071 -291.03945370991426 44.46213542005254 -10.441494061076133 0.0026841370561936045 -0.005896669568807701 0.9988027166052605 0.048488740942732575
1726125105.081 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.091 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.101 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.111 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.121 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.131 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.141 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.151 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.161 -291.03996205514386 44.45880777547715 -10.441494061076137 0.002684170766361738 -0.005896654223976806 0.9988029937904539 0.048483030964312196
1726125105.171 -291.0401913075818 44.458758538314186 -10.435311829648677 0.0026946736504090143 -0.005897164045570471 0.9988029655099118 0.04848296895553353
1726125105.181 -291.0418606705412 44.45839877979834 -10.390188423201105 0.0027713327601325646 -0.005900885144127004 0.9988027557492065 0.04848251619954784
1726125105.191 -291.0418606705412 44.45839877979834 -10.390188423201105 0.0027713327601325646 -0.005900885144127004 0.9988027557492065 0.04848251619954784
1726125105.201 -291.0418606705412 44.45839877979834 -10.390188423201105 0.0027713327601325646 -0.005900885144127004 0.9988027557492065 0.04848251619954784
1726125105.211 -291.0418606705412 44.45839877979834 -10.390188423201105 0.0027713327601325646 -0.005900885144127004 0.9988027557492065 0.04848251619954784
1726125105.221 -291.0418606705412 44.45839877979834 -10.390188423201105 0.0027713327601325646 -0.005900885144127004 0.9988027557492065 0.04848251619954784
1726125105.231 -291.0418606705412 44.45839877979834 -10.390188423201105 0.0027713327601325646 -0.005900885144127004 0.9988027557492065 0.04848251619954784
1726125105.241 -291.03526690313316 44.50154270647649 -10.390188423201103 0.002770895375163468 -0.005901090540862803 0.9987991594506533 0.048556547961285675
1726125105.251 -291.0340967833709 44.509194489698494 -10.390188423201105 0.0027708178002080314 -0.0059011269660644555 0.9987985210483662 0.048569677998158325
1726125105.261 -291.0340967833709 44.509194489698494 -10.390188423201105 0.0027708178002080314 -0.0059011269660644555 0.9987985210483662 0.048569677998158325
1726125105.271 -291.0340967833709 44.509194489698494 -10.390188423201105 0.0027708178002080314 -0.0059011269660644555 0.9987985210483662 0.048569677998158325
1726125105.281 -291.0340967833709 44.509194489698494 -10.390188423201105 0.0027708178002080314 -0.0059011269660644555 0.9987985210483662 0.048569677998158325
1726125105.291 -291.0340967833709 44.509194489698494 -10.390188423201105 0.0027708178002080314 -0.0059011269660644555 0.9987985210483662 0.048569677998158325
1726125105.301 -291.0340967833709 44.509194489698494 -10.390188423201105 0.0027708178002080314 -0.0059011269660644555 0.9987985210483662 0.048569677998158325
